activity_id,event_id,agent_sk,lead_sk,campaign_sk,date_key,event_timestamp,event_type,message_length,response_latency_hours,is_converted,created_at
3728,EVT-0003728,5,55,1,20260813,2026-08-13T19:39:38.442892+00:00,INVITE_ACCEPTED,0,15.31,0,2026-08-19 13:16:44
3729,EVT-0003729,5,55,1,20260813,2026-08-13T22:41:06.656156+00:00,MESSAGE_SENT,354,,0,2026-08-19 13:16:44
3730,EVT-0003730,5,55,1,20260814,2026-08-14T07:41:41.267498+00:00,REPLY_RECEIVED,97,15.78,1,2026-08-19 13:16:44
3731,EVT-0003731,5,75,1,20260813,2026-08-13T11:45:42.455873+00:00,INVITE_SENT,212,,0,2026-08-19 13:16:44
3732,EVT-0003732,5,16,3,20260813,2026-08-13T11:22:42.455873+00:00,INVITE_SENT,203,,0,2026-08-19 13:16:44
3733,EVT-0003733,5,16,3,20260814,2026-08-14T02:20:07.720005+00:00,INVITE_ACCEPTED,0,13.83,0,2026-08-19 13:16:44
3734,EVT-0003734,5,16,3,20260814,2026-08-14T06:10:14.634669+00:00,MESSAGE_SENT,282,,0,2026-08-19 13:16:44
3735,EVT-0003735,5,16,3,20260814,2026-08-14T21:54:17.172255+00:00,REPLY_RECEIVED,197,17.85,1,2026-08-19 13:16:44
3736,EVT-0003736,5,98,2,20260813,2026-08-13T17:51:42.455873+00:00,INVITE_SENT,180,,0,2026-08-19 13:16:44
3737,EVT-0003737,5,40,2,20260813,2026-08-13T10:12:42.455873+00:00,INVITE_SENT,193,,0,2026-08-19 13:16:44
3738,EVT-0003738,5,40,2,20260813,2026-08-13T18:48:54.814848+00:00,INVITE_ACCEPTED,0,10.27,0,2026-08-19 13:16:44
3739,EVT-0003739,5,40,2,20260813,2026-08-13T21:22:05.214837+00:00,MESSAGE_SENT,405,,0,2026-08-19 13:16:44
3740,EVT-0003740,5,118,2,20260813,2026-08-13T15:43:42.455873+00:00,INVITE_SENT,233,,0,2026-08-19 13:16:44
3741,EVT-0003741,5,118,2,20260814,2026-08-14T15:38:32.354198+00:00,INVITE_ACCEPTED,0,23.51,0,2026-08-19 13:16:44
3742,EVT-0003742,5,118,2,20260814,2026-08-14T18:35:48.582481+00:00,MESSAGE_SENT,405,,0,2026-08-19 13:16:44
3743,EVT-0003743,5,39,1,20260813,2026-08-13T16:48:42.455873+00:00,INVITE_SENT,268,,0,2026-08-19 13:16:44
3744,EVT-0003744,5,39,1,20260813,2026-08-13T19:45:12.711049+00:00,INVITE_ACCEPTED,0,8.49,0,2026-08-19 13:16:44
3745,EVT-0003745,5,39,1,20260813,2026-08-13T20:48:28.246574+00:00,MESSAGE_SENT,229,,0,2026-08-19 13:16:44
3746,EVT-0003746,5,39,1,20260814,2026-08-14T11:54:50.009323+00:00,REPLY_RECEIVED,70,1.51,1,2026-08-19 13:16:44
3747,EVT-0003747,5,26,1,20260813,2026-08-13T17:40:42.455873+00:00,INVITE_SENT,229,,0,2026-08-19 13:16:44
3748,EVT-0003748,5,26,1,20260813,2026-08-13T23:43:02.403526+00:00,INVITE_ACCEPTED,0,12.53,0,2026-08-19 13:16:44
3749,EVT-0003749,5,26,1,20260814,2026-08-14T01:50:59.765833+00:00,MESSAGE_SENT,255,,0,2026-08-19 13:16:44
3750,EVT-0003750,5,107,3,20260813,2026-08-13T14:15:42.455873+00:00,INVITE_SENT,122,,0,2026-08-19 13:16:44
3751,EVT-0003751,5,107,3,20260814,2026-08-14T02:23:49.344292+00:00,INVITE_ACCEPTED,0,14.88,0,2026-08-19 13:16:44
3752,EVT-0003752,5,107,3,20260814,2026-08-14T03:49:05.036575+00:00,MESSAGE_SENT,353,,0,2026-08-19 13:16:44
3753,EVT-0003753,5,20,3,20260813,2026-08-13T16:06:42.455873+00:00,INVITE_SENT,178,,0,2026-08-19 13:16:44
3754,EVT-0003754,5,92,2,20260813,2026-08-13T17:29:42.455873+00:00,INVITE_SENT,146,,0,2026-08-19 13:16:44
3755,EVT-0003755,5,98,1,20260813,2026-08-13T12:57:42.455873+00:00,INVITE_SENT,240,,0,2026-08-19 13:16:44
3756,EVT-0003756,5,98,1,20260813,2026-08-13T19:01:47.143880+00:00,INVITE_ACCEPTED,0,21.41,0,2026-08-19 13:16:44
3757,EVT-0003757,5,98,1,20260813,2026-08-13T21:52:47.498014+00:00,MESSAGE_SENT,446,,0,2026-08-19 13:16:44
3758,EVT-0003758,5,98,1,20260814,2026-08-14T08:16:13.703381+00:00,REPLY_RECEIVED,67,15.32,1,2026-08-19 13:16:44
3759,EVT-0003759,5,17,2,20260813,2026-08-13T17:55:42.455873+00:00,INVITE_SENT,128,,0,2026-08-19 13:16:44
3760,EVT-0003760,5,17,2,20260814,2026-08-14T11:19:55.195724+00:00,INVITE_ACCEPTED,0,14.59,0,2026-08-19 13:16:44
3761,EVT-0003761,5,17,2,20260814,2026-08-14T12:55:40.511530+00:00,MESSAGE_SENT,293,,0,2026-08-19 13:16:44
3762,EVT-0003762,5,8,3,20260813,2026-08-13T12:43:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
3763,EVT-0003763,5,78,1,20260813,2026-08-13T13:08:42.455873+00:00,INVITE_SENT,188,,0,2026-08-19 13:16:44
3764,EVT-0003764,5,51,3,20260813,2026-08-13T09:58:42.455873+00:00,INVITE_SENT,249,,0,2026-08-19 13:16:44
3765,EVT-0003765,5,51,3,20260814,2026-08-14T05:27:13.006323+00:00,INVITE_ACCEPTED,0,6.59,0,2026-08-19 13:16:44
3766,EVT-0003766,5,51,3,20260814,2026-08-14T06:49:50.625941+00:00,MESSAGE_SENT,220,,0,2026-08-19 13:16:44
3767,EVT-0003767,1,41,3,20260814,2026-08-14T10:50:42.455873+00:00,INVITE_SENT,207,,0,2026-08-19 13:16:44
3768,EVT-0003768,1,1,3,20260814,2026-08-14T13:13:42.455873+00:00,INVITE_SENT,212,,0,2026-08-19 13:16:44
3769,EVT-0003769,1,48,1,20260814,2026-08-14T09:08:42.455873+00:00,INVITE_SENT,165,,0,2026-08-19 13:16:44
3770,EVT-0003770,1,84,2,20260814,2026-08-14T09:52:42.455873+00:00,INVITE_SENT,280,,0,2026-08-19 13:16:44
3771,EVT-0003771,1,101,3,20260814,2026-08-14T15:32:42.455873+00:00,INVITE_SENT,241,,0,2026-08-19 13:16:44
3772,EVT-0003772,2,55,2,20260814,2026-08-14T17:01:42.455873+00:00,INVITE_SENT,239,,0,2026-08-19 13:16:44
3773,EVT-0003773,2,94,2,20260814,2026-08-14T13:06:42.455873+00:00,INVITE_SENT,278,,0,2026-08-19 13:16:44
3774,EVT-0003774,2,66,1,20260814,2026-08-14T11:41:42.455873+00:00,INVITE_SENT,175,,0,2026-08-19 13:16:44
3775,EVT-0003775,2,29,3,20260814,2026-08-14T15:47:42.455873+00:00,INVITE_SENT,146,,0,2026-08-19 13:16:44
3776,EVT-0003776,2,115,1,20260814,2026-08-14T11:35:42.455873+00:00,INVITE_SENT,243,,0,2026-08-19 13:16:44
3777,EVT-0003777,2,35,1,20260814,2026-08-14T11:15:42.455873+00:00,INVITE_SENT,170,,0,2026-08-19 13:16:44
3778,EVT-0003778,2,61,2,20260814,2026-08-14T17:04:42.455873+00:00,INVITE_SENT,259,,0,2026-08-19 13:16:44
3779,EVT-0003779,2,115,2,20260814,2026-08-14T17:02:42.455873+00:00,INVITE_SENT,164,,0,2026-08-19 13:16:44
3780,EVT-0003780,2,115,2,20260815,2026-08-15T07:38:02.801901+00:00,INVITE_ACCEPTED,0,19.66,0,2026-08-19 13:16:44
3781,EVT-0003781,2,115,2,20260815,2026-08-15T11:25:35.977729+00:00,MESSAGE_SENT,237,,0,2026-08-19 13:16:44
3782,EVT-0003782,2,83,1,20260814,2026-08-14T17:55:42.455873+00:00,INVITE_SENT,254,,0,2026-08-19 13:16:44
3783,EVT-0003783,2,10,1,20260814,2026-08-14T10:49:42.455873+00:00,INVITE_SENT,148,,0,2026-08-19 13:16:44
3784,EVT-0003784,3,105,3,20260814,2026-08-14T13:05:42.455873+00:00,INVITE_SENT,129,,0,2026-08-19 13:16:44
3785,EVT-0003785,3,118,1,20260814,2026-08-14T14:44:42.455873+00:00,INVITE_SENT,155,,0,2026-08-19 13:16:44
3786,EVT-0003786,3,64,2,20260814,2026-08-14T16:58:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
3787,EVT-0003787,3,92,3,20260814,2026-08-14T17:26:42.455873+00:00,INVITE_SENT,248,,0,2026-08-19 13:16:44
3788,EVT-0003788,3,92,3,20260815,2026-08-15T07:35:38.995919+00:00,INVITE_ACCEPTED,0,12.68,0,2026-08-19 13:16:44
3789,EVT-0003789,3,92,3,20260815,2026-08-15T08:36:22.981366+00:00,MESSAGE_SENT,251,,0,2026-08-19 13:16:44
3790,EVT-0003790,3,92,3,20260815,2026-08-15T18:47:12.772273+00:00,REPLY_RECEIVED,140,17.21,1,2026-08-19 13:16:44
3791,EVT-0003791,3,112,2,20260814,2026-08-14T15:44:42.455873+00:00,INVITE_SENT,219,,0,2026-08-19 13:16:44
3792,EVT-0003792,3,95,2,20260814,2026-08-14T12:50:42.455873+00:00,INVITE_SENT,120,,0,2026-08-19 13:16:44
3793,EVT-0003793,3,99,3,20260814,2026-08-14T13:49:42.455873+00:00,INVITE_SENT,168,,0,2026-08-19 13:16:44
3794,EVT-0003794,3,115,3,20260814,2026-08-14T14:27:42.455873+00:00,INVITE_SENT,236,,0,2026-08-19 13:16:44
3795,EVT-0003795,3,2,2,20260814,2026-08-14T16:47:42.455873+00:00,INVITE_SENT,242,,0,2026-08-19 13:16:44
3796,EVT-0003796,3,110,3,20260814,2026-08-14T17:53:42.455873+00:00,INVITE_SENT,195,,0,2026-08-19 13:16:44
3797,EVT-0003797,3,18,3,20260814,2026-08-14T14:37:42.455873+00:00,INVITE_SENT,248,,0,2026-08-19 13:16:44
3798,EVT-0003798,3,18,3,20260815,2026-08-15T04:47:19.501140+00:00,INVITE_ACCEPTED,0,13.33,0,2026-08-19 13:16:44
3799,EVT-0003799,3,18,3,20260815,2026-08-15T07:32:48.699940+00:00,MESSAGE_SENT,267,,0,2026-08-19 13:16:44
3800,EVT-0003800,3,32,3,20260814,2026-08-14T12:35:42.455873+00:00,INVITE_SENT,150,,0,2026-08-19 13:16:44
3801,EVT-0003801,3,25,2,20260814,2026-08-14T12:02:42.455873+00:00,INVITE_SENT,257,,0,2026-08-19 13:16:44
3802,EVT-0003802,3,107,2,20260814,2026-08-14T16:16:42.455873+00:00,INVITE_SENT,235,,0,2026-08-19 13:16:44
3803,EVT-0003803,3,69,2,20260814,2026-08-14T11:16:42.455873+00:00,INVITE_SENT,245,,0,2026-08-19 13:16:44
3804,EVT-0003804,4,84,2,20260814,2026-08-14T12:46:42.455873+00:00,INVITE_SENT,212,,0,2026-08-19 13:16:44
3805,EVT-0003805,4,73,2,20260814,2026-08-14T14:53:42.455873+00:00,INVITE_SENT,208,,0,2026-08-19 13:16:44
3806,EVT-0003806,4,73,2,20260814,2026-08-14T18:54:50.691191+00:00,INVITE_ACCEPTED,0,7.34,0,2026-08-19 13:16:44
3807,EVT-0003807,4,73,2,20260814,2026-08-14T22:53:55.415331+00:00,MESSAGE_SENT,354,,0,2026-08-19 13:16:44
3808,EVT-0003808,4,26,1,20260814,2026-08-14T17:33:42.455873+00:00,INVITE_SENT,187,,0,2026-08-19 13:16:44
3809,EVT-0003809,4,65,1,20260814,2026-08-14T10:49:42.455873+00:00,INVITE_SENT,134,,0,2026-08-19 13:16:44
3810,EVT-0003810,4,75,1,20260814,2026-08-14T09:30:42.455873+00:00,INVITE_SENT,204,,0,2026-08-19 13:16:44
3811,EVT-0003811,4,75,1,20260814,2026-08-14T13:35:04.577876+00:00,INVITE_ACCEPTED,0,23.3,0,2026-08-19 13:16:44
3812,EVT-0003812,4,75,1,20260814,2026-08-14T16:40:36.972831+00:00,MESSAGE_SENT,402,,0,2026-08-19 13:16:44
3813,EVT-0003813,4,75,1,20260814,2026-08-14T21:40:09.914471+00:00,REPLY_RECEIVED,156,7.7,0,2026-08-19 13:16:44
3814,EVT-0003814,4,56,2,20260814,2026-08-14T10:20:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
3815,EVT-0003815,4,3,2,20260814,2026-08-14T14:03:42.455873+00:00,INVITE_SENT,185,,0,2026-08-19 13:16:44
3816,EVT-0003816,4,13,1,20260814,2026-08-14T11:32:42.455873+00:00,INVITE_SENT,231,,0,2026-08-19 13:16:44
3817,EVT-0003817,4,61,1,20260814,2026-08-14T16:07:42.455873+00:00,INVITE_SENT,126,,0,2026-08-19 13:16:44
3818,EVT-0003818,4,92,3,20260814,2026-08-14T13:13:42.455873+00:00,INVITE_SENT,124,,0,2026-08-19 13:16:44
3819,EVT-0003819,4,68,1,20260814,2026-08-14T09:25:42.455873+00:00,INVITE_SENT,242,,0,2026-08-19 13:16:44
3820,EVT-0003820,4,97,3,20260814,2026-08-14T15:22:42.455873+00:00,INVITE_SENT,141,,0,2026-08-19 13:16:44
3821,EVT-0003821,4,75,1,20260814,2026-08-14T12:21:42.455873+00:00,INVITE_SENT,212,,0,2026-08-19 13:16:44
3822,EVT-0003822,4,75,1,20260815,2026-08-15T07:19:30.755485+00:00,INVITE_ACCEPTED,0,7.3,0,2026-08-19 13:16:44
3823,EVT-0003823,4,75,1,20260815,2026-08-15T08:44:25.266238+00:00,MESSAGE_SENT,224,,0,2026-08-19 13:16:44
3824,EVT-0003824,4,63,3,20260814,2026-08-14T11:27:42.455873+00:00,INVITE_SENT,153,,0,2026-08-19 13:16:44
3825,EVT-0003825,4,77,3,20260814,2026-08-14T13:34:42.455873+00:00,INVITE_SENT,227,,0,2026-08-19 13:16:44
3826,EVT-0003826,4,77,3,20260815,2026-08-15T00:06:52.906832+00:00,INVITE_ACCEPTED,0,3.05,0,2026-08-19 13:16:44
3827,EVT-0003827,4,77,3,20260815,2026-08-15T02:25:14.121161+00:00,MESSAGE_SENT,323,,0,2026-08-19 13:16:44
3828,EVT-0003828,4,21,3,20260814,2026-08-14T16:36:42.455873+00:00,INVITE_SENT,269,,0,2026-08-19 13:16:44
3829,EVT-0003829,4,21,3,20260814,2026-08-14T18:45:07.561826+00:00,INVITE_ACCEPTED,0,21.18,0,2026-08-19 13:16:44
3830,EVT-0003830,4,21,3,20260814,2026-08-14T20:10:37.139490+00:00,MESSAGE_SENT,208,,0,2026-08-19 13:16:44
3831,EVT-0003831,4,8,3,20260814,2026-08-14T15:44:42.455873+00:00,INVITE_SENT,224,,0,2026-08-19 13:16:44
3832,EVT-0003832,4,31,2,20260814,2026-08-14T10:28:42.455873+00:00,INVITE_SENT,226,,0,2026-08-19 13:16:44
3833,EVT-0003833,4,31,2,20260815,2026-08-15T04:29:25.230599+00:00,INVITE_ACCEPTED,0,23.39,0,2026-08-19 13:16:44
3834,EVT-0003834,4,31,2,20260815,2026-08-15T08:10:35.649807+00:00,MESSAGE_SENT,362,,0,2026-08-19 13:16:44
3835,EVT-0003835,4,31,2,20260815,2026-08-15T22:22:04.640417+00:00,REPLY_RECEIVED,108,2.66,0,2026-08-19 13:16:44
3836,EVT-0003836,4,14,3,20260814,2026-08-14T16:18:42.455873+00:00,INVITE_SENT,170,,0,2026-08-19 13:16:44
3837,EVT-0003837,4,14,3,20260814,2026-08-14T19:16:10.495690+00:00,INVITE_ACCEPTED,0,11.74,0,2026-08-19 13:16:44
3838,EVT-0003838,4,14,3,20260814,2026-08-14T22:38:20.852875+00:00,MESSAGE_SENT,341,,0,2026-08-19 13:16:44
3839,EVT-0003839,4,45,1,20260814,2026-08-14T14:53:42.455873+00:00,INVITE_SENT,180,,0,2026-08-19 13:16:44
3840,EVT-0003840,4,106,3,20260814,2026-08-14T12:12:42.455873+00:00,INVITE_SENT,267,,0,2026-08-19 13:16:44
3841,EVT-0003841,4,29,1,20260814,2026-08-14T10:27:42.455873+00:00,INVITE_SENT,181,,0,2026-08-19 13:16:44
3842,EVT-0003842,4,79,3,20260814,2026-08-14T14:41:42.455873+00:00,INVITE_SENT,141,,0,2026-08-19 13:16:44
3843,EVT-0003843,4,98,2,20260814,2026-08-14T14:56:42.455873+00:00,INVITE_SENT,172,,0,2026-08-19 13:16:44
3844,EVT-0003844,5,17,3,20260814,2026-08-14T14:09:42.455873+00:00,INVITE_SENT,268,,0,2026-08-19 13:16:44
3845,EVT-0003845,5,63,1,20260814,2026-08-14T09:23:42.455873+00:00,INVITE_SENT,134,,0,2026-08-19 13:16:44
3846,EVT-0003846,5,87,3,20260814,2026-08-14T13:53:42.455873+00:00,INVITE_SENT,193,,0,2026-08-19 13:16:44
3847,EVT-0003847,5,51,2,20260814,2026-08-14T11:07:42.455873+00:00,INVITE_SENT,212,,0,2026-08-19 13:16:44
3848,EVT-0003848,5,115,1,20260814,2026-08-14T15:24:42.455873+00:00,INVITE_SENT,239,,0,2026-08-19 13:16:44
3849,EVT-0003849,5,115,1,20260815,2026-08-15T07:10:33.661310+00:00,INVITE_ACCEPTED,0,18.55,0,2026-08-19 13:16:44
3850,EVT-0003850,5,115,1,20260815,2026-08-15T10:18:55.702677+00:00,MESSAGE_SENT,369,,0,2026-08-19 13:16:44
3851,EVT-0003851,5,115,1,20260815,2026-08-15T15:04:23.144451+00:00,REPLY_RECEIVED,149,8.11,1,2026-08-19 13:16:44
3852,EVT-0003852,5,24,3,20260814,2026-08-14T10:03:42.455873+00:00,INVITE_SENT,254,,0,2026-08-19 13:16:44
3853,EVT-0003853,5,79,1,20260814,2026-08-14T16:11:42.455873+00:00,INVITE_SENT,142,,0,2026-08-19 13:16:44
3854,EVT-0003854,5,39,1,20260814,2026-08-14T10:42:42.455873+00:00,INVITE_SENT,176,,0,2026-08-19 13:16:44
3855,EVT-0003855,5,101,1,20260814,2026-08-14T16:25:42.455873+00:00,INVITE_SENT,174,,0,2026-08-19 13:16:44
3856,EVT-0003856,5,77,1,20260814,2026-08-14T16:27:42.455873+00:00,INVITE_SENT,215,,0,2026-08-19 13:16:44
3857,EVT-0003857,5,25,2,20260814,2026-08-14T12:07:42.455873+00:00,INVITE_SENT,193,,0,2026-08-19 13:16:44
3858,EVT-0003858,5,25,2,20260815,2026-08-15T04:13:47.112222+00:00,INVITE_ACCEPTED,0,18.79,0,2026-08-19 13:16:44
3859,EVT-0003859,5,25,2,20260815,2026-08-15T07:38:07.472086+00:00,MESSAGE_SENT,264,,0,2026-08-19 13:16:44
3860,EVT-0003860,5,48,3,20260814,2026-08-14T15:28:42.455873+00:00,INVITE_SENT,254,,0,2026-08-19 13:16:44
3861,EVT-0003861,5,48,3,20260815,2026-08-15T11:44:01.083919+00:00,INVITE_ACCEPTED,0,13.63,0,2026-08-19 13:16:44
3862,EVT-0003862,5,48,3,20260815,2026-08-15T12:47:09.627758+00:00,MESSAGE_SENT,230,,0,2026-08-19 13:16:44
3863,EVT-0003863,5,100,3,20260814,2026-08-14T16:56:42.455873+00:00,INVITE_SENT,160,,0,2026-08-19 13:16:44
3864,EVT-0003864,5,100,3,20260815,2026-08-15T02:46:50.771442+00:00,INVITE_ACCEPTED,0,3.31,0,2026-08-19 13:16:44
3865,EVT-0003865,5,100,3,20260815,2026-08-15T05:39:01.224136+00:00,MESSAGE_SENT,363,,0,2026-08-19 13:16:44
3866,EVT-0003866,5,54,1,20260814,2026-08-14T09:05:42.455873+00:00,INVITE_SENT,269,,0,2026-08-19 13:16:44
3867,EVT-0003867,5,5,3,20260814,2026-08-14T11:57:42.455873+00:00,INVITE_SENT,124,,0,2026-08-19 13:16:44
3868,EVT-0003868,5,44,3,20260814,2026-08-14T13:38:42.455873+00:00,INVITE_SENT,252,,0,2026-08-19 13:16:44
3869,EVT-0003869,5,71,3,20260814,2026-08-14T09:13:42.455873+00:00,INVITE_SENT,129,,0,2026-08-19 13:16:44
3870,EVT-0003870,5,4,2,20260814,2026-08-14T14:09:42.455873+00:00,INVITE_SENT,172,,0,2026-08-19 13:16:44
3871,EVT-0003871,5,89,3,20260814,2026-08-14T10:42:42.455873+00:00,INVITE_SENT,173,,0,2026-08-19 13:16:44
3872,EVT-0003872,5,89,3,20260814,2026-08-14T23:10:22.458371+00:00,INVITE_ACCEPTED,0,18.78,0,2026-08-19 13:16:44
3873,EVT-0003873,5,89,3,20260815,2026-08-15T02:12:07.069831+00:00,MESSAGE_SENT,392,,0,2026-08-19 13:16:44
3874,EVT-0003874,5,41,1,20260814,2026-08-14T16:45:42.455873+00:00,INVITE_SENT,276,,0,2026-08-19 13:16:44
3875,EVT-0003875,5,48,3,20260814,2026-08-14T09:08:42.455873+00:00,INVITE_SENT,160,,0,2026-08-19 13:16:44
3876,EVT-0003876,5,26,3,20260814,2026-08-14T14:52:42.455873+00:00,INVITE_SENT,162,,0,2026-08-19 13:16:44
3877,EVT-0003877,5,77,2,20260814,2026-08-14T12:51:42.455873+00:00,INVITE_SENT,250,,0,2026-08-19 13:16:44
3878,EVT-0003878,5,52,2,20260814,2026-08-14T10:44:42.455873+00:00,INVITE_SENT,193,,0,2026-08-19 13:16:44
3879,EVT-0003879,5,51,2,20260814,2026-08-14T11:27:42.455873+00:00,INVITE_SENT,254,,0,2026-08-19 13:16:44
3880,EVT-0003880,5,25,3,20260814,2026-08-14T10:25:42.455873+00:00,INVITE_SENT,165,,0,2026-08-19 13:16:44
3881,EVT-0003881,5,25,3,20260814,2026-08-14T15:45:28.410607+00:00,INVITE_ACCEPTED,0,7.23,0,2026-08-19 13:16:44
3882,EVT-0003882,5,25,3,20260814,2026-08-14T18:25:14.457276+00:00,MESSAGE_SENT,342,,0,2026-08-19 13:16:44
3883,EVT-0003883,5,94,1,20260814,2026-08-14T16:51:42.455873+00:00,INVITE_SENT,192,,0,2026-08-19 13:16:44
3884,EVT-0003884,5,94,1,20260814,2026-08-14T22:19:00.832806+00:00,INVITE_ACCEPTED,0,16.44,0,2026-08-19 13:16:44
3885,EVT-0003885,5,94,1,20260815,2026-08-15T02:15:11.834671+00:00,MESSAGE_SENT,428,,0,2026-08-19 13:16:44
3886,EVT-0003886,5,18,2,20260814,2026-08-14T14:47:42.455873+00:00,INVITE_SENT,207,,0,2026-08-19 13:16:44
3887,EVT-0003887,5,18,2,20260815,2026-08-15T06:19:16.687261+00:00,INVITE_ACCEPTED,0,7.84,0,2026-08-19 13:16:44
3888,EVT-0003888,5,18,2,20260815,2026-08-15T09:29:23.246325+00:00,MESSAGE_SENT,407,,0,2026-08-19 13:16:44
3889,EVT-0003889,5,18,2,20260815,2026-08-15T18:31:36.323960+00:00,REPLY_RECEIVED,65,17.14,0,2026-08-19 13:16:44
3890,EVT-0003890,5,92,1,20260814,2026-08-14T16:36:42.455873+00:00,INVITE_SENT,219,,0,2026-08-19 13:16:44
3891,EVT-0003891,5,92,1,20260815,2026-08-15T06:11:19.211448+00:00,INVITE_ACCEPTED,0,5.94,0,2026-08-19 13:16:44
3892,EVT-0003892,5,92,1,20260815,2026-08-15T07:56:06.802454+00:00,MESSAGE_SENT,416,,0,2026-08-19 13:16:44
3893,EVT-0003893,5,97,2,20260814,2026-08-14T10:59:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
3894,EVT-0003894,5,97,2,20260814,2026-08-14T16:41:50.472507+00:00,INVITE_ACCEPTED,0,20.61,0,2026-08-19 13:16:44
3895,EVT-0003895,5,97,2,20260814,2026-08-14T19:14:35.705461+00:00,MESSAGE_SENT,423,,0,2026-08-19 13:16:44
3896,EVT-0003896,5,97,2,20260815,2026-08-15T01:24:49.889685+00:00,REPLY_RECEIVED,183,12.79,1,2026-08-19 13:16:44
3897,EVT-0003897,1,110,3,20260815,2026-08-15T16:53:42.455873+00:00,INVITE_SENT,256,,0,2026-08-19 13:16:44
3898,EVT-0003898,1,46,2,20260815,2026-08-15T13:46:42.455873+00:00,INVITE_SENT,217,,0,2026-08-19 13:16:44
3899,EVT-0003899,1,76,3,20260815,2026-08-15T14:08:42.455873+00:00,INVITE_SENT,132,,0,2026-08-19 13:16:44
3900,EVT-0003900,1,59,1,20260815,2026-08-15T15:08:42.455873+00:00,INVITE_SENT,216,,0,2026-08-19 13:16:44
3901,EVT-0003901,1,14,3,20260815,2026-08-15T12:02:42.455873+00:00,INVITE_SENT,229,,0,2026-08-19 13:16:44
3902,EVT-0003902,2,119,3,20260815,2026-08-15T15:36:42.455873+00:00,INVITE_SENT,196,,0,2026-08-19 13:16:44
3903,EVT-0003903,2,57,3,20260815,2026-08-15T12:19:42.455873+00:00,INVITE_SENT,165,,0,2026-08-19 13:16:44
3904,EVT-0003904,2,110,2,20260815,2026-08-15T13:54:42.455873+00:00,INVITE_SENT,184,,0,2026-08-19 13:16:44
3905,EVT-0003905,2,89,3,20260815,2026-08-15T11:45:42.455873+00:00,INVITE_SENT,236,,0,2026-08-19 13:16:44
3906,EVT-0003906,2,111,1,20260815,2026-08-15T10:28:42.455873+00:00,INVITE_SENT,154,,0,2026-08-19 13:16:44
3907,EVT-0003907,2,27,2,20260815,2026-08-15T13:40:42.455873+00:00,INVITE_SENT,267,,0,2026-08-19 13:16:44
3908,EVT-0003908,2,27,2,20260816,2026-08-16T00:21:04.699091+00:00,INVITE_ACCEPTED,0,21.16,0,2026-08-19 13:16:44
3909,EVT-0003909,2,27,2,20260816,2026-08-16T02:26:23.425816+00:00,MESSAGE_SENT,342,,0,2026-08-19 13:16:44
3910,EVT-0003910,2,15,3,20260815,2026-08-15T16:11:42.455873+00:00,INVITE_SENT,152,,0,2026-08-19 13:16:44
3911,EVT-0003911,2,48,3,20260815,2026-08-15T13:26:42.455873+00:00,INVITE_SENT,280,,0,2026-08-19 13:16:44
3912,EVT-0003912,2,24,3,20260815,2026-08-15T14:19:42.455873+00:00,INVITE_SENT,243,,0,2026-08-19 13:16:44
3913,EVT-0003913,2,73,1,20260815,2026-08-15T13:18:42.455873+00:00,INVITE_SENT,277,,0,2026-08-19 13:16:44
3914,EVT-0003914,2,73,1,20260816,2026-08-16T11:12:36.396277+00:00,INVITE_ACCEPTED,0,3.96,0,2026-08-19 13:16:44
3915,EVT-0003915,2,73,1,20260816,2026-08-16T13:05:36.251408+00:00,MESSAGE_SENT,427,,0,2026-08-19 13:16:44
3916,EVT-0003916,3,36,3,20260815,2026-08-15T13:44:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
3917,EVT-0003917,3,36,3,20260816,2026-08-16T01:08:29.008067+00:00,INVITE_ACCEPTED,0,10.24,0,2026-08-19 13:16:44
3918,EVT-0003918,3,36,3,20260816,2026-08-16T03:27:35.239363+00:00,MESSAGE_SENT,370,,0,2026-08-19 13:16:44
3919,EVT-0003919,3,36,3,20260816,2026-08-16T21:21:11.463028+00:00,REPLY_RECEIVED,174,12.3,1,2026-08-19 13:16:44
3920,EVT-0003920,3,98,1,20260815,2026-08-15T14:32:42.455873+00:00,INVITE_SENT,213,,0,2026-08-19 13:16:44
3921,EVT-0003921,3,77,1,20260815,2026-08-15T17:13:42.455873+00:00,INVITE_SENT,267,,0,2026-08-19 13:16:44
3922,EVT-0003922,3,34,2,20260815,2026-08-15T14:19:42.455873+00:00,INVITE_SENT,194,,0,2026-08-19 13:16:44
3923,EVT-0003923,3,1,1,20260815,2026-08-15T16:02:42.455873+00:00,INVITE_SENT,178,,0,2026-08-19 13:16:44
3924,EVT-0003924,3,46,1,20260815,2026-08-15T16:38:42.455873+00:00,INVITE_SENT,266,,0,2026-08-19 13:16:44
3925,EVT-0003925,3,13,1,20260815,2026-08-15T10:12:42.455873+00:00,INVITE_SENT,204,,0,2026-08-19 13:16:44
3926,EVT-0003926,3,79,1,20260815,2026-08-15T17:35:42.455873+00:00,INVITE_SENT,277,,0,2026-08-19 13:16:44
